model,case_id,replicate_index,semantic_program_id,json_patch,line_patch,rewrite_with_ids,all_conditions_available
NousResearch/Hermes-4-405B,modifier_add_scoped_007,0,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_007,1,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_007,2,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_008,0,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_008,1,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_008,2,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_009,0,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_009,1,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_009,2,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_010,0,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_010,1,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_010,2,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_011,0,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_011,1,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_011,2,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_012,0,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_012,1,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_012,2,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_013,0,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_013,1,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_013,2,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_014,0,modifier_add_scoped:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_014,1,modifier_add_scoped:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_014,2,modifier_add_scoped:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_015,0,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_015,1,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_015,2,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_016,0,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_016,1,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_016,2,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_017,0,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_017,1,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_017,2,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_018,0,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_018,1,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_018,2,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_019,0,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_019,1,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_019,2,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_020,0,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_020,1,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_020,2,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_021,0,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_021,1,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_021,2,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_022,0,modifier_add_scoped:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_022,1,modifier_add_scoped:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_022,2,modifier_add_scoped:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_023,0,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_023,1,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_023,2,modifier_add_scoped:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_024,0,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_024,1,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_024,2,modifier_add_scoped:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_025,0,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_025,1,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_025,2,modifier_add_scoped:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_026,0,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_026,1,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_026,2,modifier_add_scoped:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_027,0,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_027,1,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_027,2,modifier_add_scoped:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_028,0,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_028,1,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_028,2,modifier_add_scoped:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_029,0,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_029,1,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_add_scoped_029,2,modifier_add_scoped:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_000,0,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_000,1,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_000,2,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_001,0,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_001,1,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_001,2,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_002,0,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_002,1,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_002,2,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_003,0,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_003,1,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_003,2,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_004,0,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_004,1,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_004,2,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_005,0,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_005,1,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_005,2,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_006,0,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_006,1,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_006,2,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_007,0,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_007,1,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_007,2,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_008,0,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_008,1,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_008,2,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_009,0,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_009,1,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_009,2,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_010,0,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_010,1,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_010,2,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_011,0,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_011,1,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_011,2,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_012,0,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_012,1,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_012,2,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_013,0,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_013,1,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_013,2,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_014,0,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_014,1,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_014,2,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_015,0,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_015,1,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_015,2,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_016,0,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_016,1,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_016,2,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_017,0,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_017,1,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_017,2,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_018,0,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_018,1,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_018,2,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_019,0,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_019,1,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_019,2,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_020,0,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_020,1,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_020,2,modifier_reversal:template-04,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_021,0,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_021,1,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_021,2,modifier_reversal:template-05,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_022,0,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_022,1,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_022,2,modifier_reversal:template-06,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_023,0,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_023,1,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_023,2,modifier_reversal:template-07,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_024,0,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_024,1,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_024,2,modifier_reversal:template-00,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_025,0,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_025,1,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_025,2,modifier_reversal:template-01,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_026,0,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_026,1,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_026,2,modifier_reversal:template-02,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_027,0,modifier_reversal:template-03,True,True,True,True
NousResearch/Hermes-4-405B,modifier_reversal_027,1,modifier_reversal:template-03,True,True,True,True
