model,mode,case_id,semantic_program_id,replicates_observed,provider_successes,semantic_successes,semantic_outcome_variants,exact_response_variants,replicates_expected,complete_replicate_set,all_replicates_provider_ok,all_replicates_semantic_ok,any_replicate_semantic_ok,semantic_outcome_agreement,exact_response_agreement
NousResearch/Hermes-4-405B,json_patch,quantity_increase_024,quantity_increase:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,quantity_increase_025,quantity_increase:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,quantity_increase_026,quantity_increase:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,quantity_increase_027,quantity_increase:template-03,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,quantity_increase_028,quantity_increase:template-04,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,quantity_increase_029,quantity_increase:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_000,remove_scoped_duplicate:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_001,remove_scoped_duplicate:template-01,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_002,remove_scoped_duplicate:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_003,remove_scoped_duplicate:template-03,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_004,remove_scoped_duplicate:template-04,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_005,remove_scoped_duplicate:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_006,remove_scoped_duplicate:template-06,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_007,remove_scoped_duplicate:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_008,remove_scoped_duplicate:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_009,remove_scoped_duplicate:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_010,remove_scoped_duplicate:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_011,remove_scoped_duplicate:template-03,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_012,remove_scoped_duplicate:template-04,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_013,remove_scoped_duplicate:template-05,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_014,remove_scoped_duplicate:template-06,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_015,remove_scoped_duplicate:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_016,remove_scoped_duplicate:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_017,remove_scoped_duplicate:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_018,remove_scoped_duplicate:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_019,remove_scoped_duplicate:template-03,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_020,remove_scoped_duplicate:template-04,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_021,remove_scoped_duplicate:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_022,remove_scoped_duplicate:template-06,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_023,remove_scoped_duplicate:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_024,remove_scoped_duplicate:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_025,remove_scoped_duplicate:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_026,remove_scoped_duplicate:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_027,remove_scoped_duplicate:template-03,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_028,remove_scoped_duplicate:template-04,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,remove_scoped_duplicate_029,remove_scoped_duplicate:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_000,replace_item:template-00,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_001,replace_item:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_002,replace_item:template-02,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_003,replace_item:template-03,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_004,replace_item:template-04,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_005,replace_item:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_006,replace_item:template-06,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_007,replace_item:template-07,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_008,replace_item:template-00,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_009,replace_item:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_010,replace_item:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_011,replace_item:template-03,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_012,replace_item:template-04,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_013,replace_item:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_014,replace_item:template-06,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_015,replace_item:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_016,replace_item:template-00,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_017,replace_item:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_018,replace_item:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_019,replace_item:template-03,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_020,replace_item:template-04,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_021,replace_item:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_022,replace_item:template-06,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_023,replace_item:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,replace_item_024,replace_item:template-00,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_025,replace_item:template-01,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_026,replace_item:template-02,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_027,replace_item:template-03,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_028,replace_item:template-04,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,replace_item_029,replace_item:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_000,size_change_scoped:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_001,size_change_scoped:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_002,size_change_scoped:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_003,size_change_scoped:template-03,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_004,size_change_scoped:template-04,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_005,size_change_scoped:template-05,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_006,size_change_scoped:template-06,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_007,size_change_scoped:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_008,size_change_scoped:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_009,size_change_scoped:template-01,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_010,size_change_scoped:template-02,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_011,size_change_scoped:template-03,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_012,size_change_scoped:template-04,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_013,size_change_scoped:template-05,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_014,size_change_scoped:template-06,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_015,size_change_scoped:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_016,size_change_scoped:template-00,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_017,size_change_scoped:template-01,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_018,size_change_scoped:template-02,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_019,size_change_scoped:template-03,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_020,size_change_scoped:template-04,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_021,size_change_scoped:template-05,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_022,size_change_scoped:template-06,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_023,size_change_scoped:template-07,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_024,size_change_scoped:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_025,size_change_scoped:template-01,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_026,size_change_scoped:template-02,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_027,size_change_scoped:template-03,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_028,size_change_scoped:template-04,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,size_change_scoped_029,size_change_scoped:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,stale_reference_000,stale_reference:template-00,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_001,stale_reference:template-01,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_002,stale_reference:template-02,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_003,stale_reference:template-03,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_004,stale_reference:template-04,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_005,stale_reference:template-05,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_006,stale_reference:template-06,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_007,stale_reference:template-07,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_008,stale_reference:template-00,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_009,stale_reference:template-01,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_010,stale_reference:template-02,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_011,stale_reference:template-03,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_012,stale_reference:template-04,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_013,stale_reference:template-05,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_014,stale_reference:template-06,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_015,stale_reference:template-07,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_016,stale_reference:template-00,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_017,stale_reference:template-01,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_018,stale_reference:template-02,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_019,stale_reference:template-03,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_020,stale_reference:template-04,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_021,stale_reference:template-05,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,stale_reference_022,stale_reference:template-06,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_023,stale_reference:template-07,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_024,stale_reference:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,stale_reference_025,stale_reference:template-01,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_026,stale_reference:template-02,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_027,stale_reference:template-03,3,3,0,1,3,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,stale_reference_028,stale_reference:template-04,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,stale_reference_029,stale_reference:template-05,3,3,0,1,2,3,True,True,False,False,True,False
NousResearch/Hermes-4-405B,json_patch,unavailable_add_000,unavailable_add:template-00,3,3,0,1,1,3,True,True,False,False,True,True
NousResearch/Hermes-4-405B,json_patch,unavailable_add_001,unavailable_add:template-01,3,3,0,1,3,3,True,True,False,False,True,False
